Year,Region,NAME,Home Value <$50k (%),Home Value $50k-$90k (%),Home Value $100k-$149k (%),Home Value $150k-$199k (%),Home Value $200k-$299k (%),Home Value $300k-$499k (%),Home Value $500k+ (%),Median Home Value ($)(1000X),Median Housing Cost (monthly) ($),Income <$10k (%),"Income $10k-$24,999 (%)","Income $25k-$34,999 (%)","Income $35k-$49,999 (%)","Income $50k-$74,999 (%)","Income $75k-$99,999 (%)","Income $100k-$149,999 (%)",Income $150k+ (%),Median Income ($)(1000X),Median Real Estate Taxes ($),No 2nd or Equity Loan (%),2nd Mortgage or Equity Loan (%),Equity Loan Only (%),2nd Mortgage Only (%),Both 2nd & Equity Loan (%),Population,Net Population Change,Net Migration,Net Migration Change
2016,4,Oregon,1.9,2.6,45.3,33.4,11.8,3.3,1.8,301.2,0,1.6,5.6,5.4,9.9,19.8,16.7,22.8,18.3,85.793,,85.5,14.1,11.2,2.9,0.4,4089976,74184,63721,15.72238436
2016,1,Pennsylvania,3.7,13.6,57.9,17.6,5,1.2,1,191.7,0.1,1.9,5.5,5.6,9.8,19.4,16.8,22.4,18.5,86.032,,82.7,16.8,14.5,2.3,0.6,12782275,-2551,-12447,-0.973673159
2016,1,Rhode Island,1.6,2.3,59.8,26.2,6.6,2.6,1,246.4,0,1.4,4.5,4.9,8.9,16.9,16.3,26.6,20.5,94.233,,81.5,17.7,14.6,3.1,0.9,1056770,705,-338,-0.319949262
2016,3,South Carolina,4.9,15.3,59.4,13.3,4.6,1.3,1.2,170.5,0.1,2.7,7.4,7.3,13,20.9,16.8,19,12.9,72.908,,88.4,11.3,9,2.3,0.3,4957968,66030,55364,11.2415286
2016,2,South Dakota,5.9,12.8,63.5,13.2,3,0.9,0.7,171,0.1,1.1,5.1,5.6,11,21.3,23,21.5,11.4,81.363,,89.2,10.5,8,2.5,0.3,862996,9008,4474,5.211463823
2016,3,Tennessee,4.6,16.7,59.6,13.1,3.9,1.3,0.8,166.7,0.2,2.4,7.5,7.9,12.5,21.6,16.4,18.6,13,72.255,,89.1,10.5,7.8,2.7,0.4,6646010,54840,40190,6.072290322
2016,3,Texas,4.1,14.6,57.6,16.2,4.6,1.4,1.5,183.3,0,2,5.5,5.6,9.5,17.9,15.4,22.2,21.7,90.109,,94.4,5.4,3.4,2,0.2,27914410,444354,231776,8.369711464
2016,4,Utah,1.5,1.9,59.6,27.4,6.6,1.8,1.2,253.2,0,1.4,3.6,4.6,9.9,22.1,18.8,23.4,16.2,85.961,,85.6,14,9.8,4.1,0.4,3041868,60033,27156,9.016380788
2016,1,Vermont,2.1,5.5,63.8,21.4,4.7,1.6,0.9,228.8,0,1.7,6.2,6.3,10.2,20.3,17.9,22.5,14.9,81.958,,82.4,17.2,15.5,1.6,0.4,623657,-1559,-1566,-2.507861088
2016,3,Virginia,1.8,5,46.2,25.9,13.2,4.9,3,285.8,0.1,1.7,4.6,4.8,8.6,16.1,14.9,22.2,27.2,98.918,,82.8,16.6,13,3.5,0.6,8410106,48298,10683,1.273915428
2016,4,Washington,1.5,2.3,42.2,31.1,13.7,5.6,3.5,320.1,0,1.8,4.2,4.4,8.2,17.3,16.3,24.1,23.5,95.645,,84.9,14.6,11.3,3.3,0.5,7294771,131114,95817,13.254138
2016,3,West Virginia,6.9,23.8,58.4,8.7,1.2,0.6,0.4,144.5,0.4,2.8,9.1,7.5,13.3,21,17.3,19,10,70.639,,88.8,10.8,8.6,2.2,0.4,1831023,-11027,-7954,-4.330978448
2016,2,Wisconsin,2.7,12.6,66.2,14.3,2.9,0.8,0.5,179.8,0,1.6,5.1,5.3,10.7,21.1,18.8,23.1,14.4,82.406,,82.6,16.7,13.1,3.6,0.6,5772628,11688,-3625,-0.628599927
2016,4,Wyoming,3.4,3.9,65.6,19.9,3.3,1.3,2.6,223.9,0,1.7,4.7,4.9,11.7,19,18.3,25.1,14.7,85.234,,88.9,10.7,7.4,3.3,0.4,584215,-1398,-4201,-7.182252434
2016,5,Puerto Rico,1.4,21.5,71,4.7,0.7,0.3,0.4,134.3,0.5,7.9,22.2,14.3,18.8,18.7,8.3,5.9,3.9,38.01,,97.5,2.3,0.7,1.7,0.2,3406672,-66560,-68278,-19.84853277
2017,3,Alabama,45154,134584,413329,81925,21023,5464,4706,158,1205,19694,54860,50583,83271,146556,114273,145414,91534,74.553,,629158,75725,56690,19035,1302,4874486,10961,5309,1.0903664
2017,4,Alaska,2324,1966,51086,37285,7595,1480,561,286.9,19,1811,3137,3884,7240,15288,16736,27454,26747,103.942,,93852,8092,5870,2222,353,739700,-1756,-8141,-10.99276511
2017,4,Arizona,25820,58155,618612,253759,70881,21698,15426,238.8,822,29096,69658,67092,120361,202392,171564,220445,183743,80.853,,962938,98283,75119,23164,3130,7044008,102936,76071,10.87887949
2017,3,Arkansas,29303,92956,246125,36118,7160,2800,1706,142.8,1194,12622,33571,30251,53837,89343,70528,73921,52095,71.081,,389379,25376,17277,8099,1413,3001345,11427,6020,2.009592969
2017,4,California,48868,55518,834760,1430771,1234904,658249,763074,529,1023,97564,224843,198282,363068,691382,681502,1134975,1634528,108.609,,4313873,684653,543911,140742,27618,39358497,191380,-24732,-0.629909115
2017,4,Colorado,14253,20445,327140,399935,156075,45543,31018,357.7,158,21169,40647,40402,86161,162877,159994,242688,240471,97.207,,853335,136833,108834,27999,4241,5611885,72670,44783,8.032032714
2017,1,Connecticut,7102,16388,316912,165248,55349,21382,28861,277.9,0,8430,19243,22118,43134,88146,88840,148537,192794,109.56,,496979,109972,91403,18569,4291,3573297,-4844,-9356,-2.616536702
2017,3,Delaware,3254,3448,96626,46527,9708,2696,1812,258.9,7,6118,7594,8816,14719,30461,26078,34101,36184,87.389,,139408,23980,19361,4619,683,956823,7902,5958,6.25267612
2017,3,District of Columbia,1358,505,10058,23000,23233,16598,15518,609.9,0,1934,4337,1919,2923,9562,9283,18117,42195,138.977,,74873,14860,12763,2097,537,694906,9091,4514,6.538612797
2017,3,Florida,85497,230743,1605911,637495,176490,53938,59937,232.1,1858,82686,214525,194641,343625,551073,447591,542710,473160,76.655,,2523243,316132,248347,67785,10636,20963613,350136,324642,15.61638874
2017,3,Georgia,59335,177595,899267,261768,86970,24851,19772,191.1,710,39021,99530,89928,155557,284625,243037,319362,298498,84.284,,1354694,169535,123641,45894,5329,10410330,108440,60780,5.868999074
2017,4,Hawaii,867,748,18227,37900,55281,32032,27159,628.3,6,3784,5457,5180,11534,22778,25243,44537,53701,112.506,,139053,31629,27338,4291,1532,1424393,-3166,-9805,-6.875992303
2017,4,Idaho,5943,17401,181921,59278,10403,3083,2268,214.2,291,5982,17983,20164,38478,66691,48567,52944,29488,70.758,,246747,32866,22463,10403,684,1717715,35335,26525,15.60250522
2017,2,Illinois,70274,257803,1088733,396784,119236,40911,33698,208.8,916,39223,95075,94222,186557,352198,326784,450051,463329,92.291,,1742169,256830,208707,48123,8440,12778828,-41699,-85114,-6.649698791
2017,2,Indiana,53907,251649,695356,117779,25648,6028,6438,148,935,22628,77260,75115,136144,244184,207800,237940,155734,77.197,,1009811,142016,114376,27640,4978,6658078,23774,6984,1.050827459
2017,2,Iowa,26956,108643,331603,69138,12656,3119,2067,157.9,267,8117,27868,28891,61018,115429,104827,128948,79084,82.626,,476909,74009,55667,18342,3264,3141550,10179,1941,0.618850453
2017,2,Kansas,25079,84493,251340,58500,13406,3268,2534,165.3,243,6203,19443,23257,45624,89903,76745,105423,72022,85.462,,392677,44446,35809,8637,1497,2908718,-2126,-12486,-4.291044584
2017,3,Kentucky,39667,116039,414812,71167,16490,5753,4008,155.6,1252,18067,49801,46117,77137,135224,115417,137924,88249,76.392,,578332,86783,71294,15489,2821,4452268,14086,7852,1.766389778
2017,3,Louisiana,30229,75408,379871,79048,21302,5401,5286,179.7,680,18778,46909,43115,63247,108862,95783,126337,93514,79.133,,545907,48683,36074,12609,1955,4670560,-7575,-24974,-5.342777789
2017,1,Maine,8567,23437,155384,41897,9619,2484,1913,201.2,565,3942,15713,16991,25296,50172,45735,53298,32154,80.029,,204886,37410,33667,3743,1005,1334612,3295,5443,4.083379565
2017,3,Maryland,18839,33657,430420,370387,143368,44757,31605,323.4,41,17205,40420,35815,69163,147045,148281,267473,347631,111.824,,904068,163383,132897,30486,5582,6023868,20545,-1437,-0.23895854
2017,1,Massachusetts,10234,10074,334478,416900,222042,76041,65788,391.5,102,13368,39969,36272,68697,142394,157405,275233,402219,117.542,,927692,203521,180112,23409,4344,6859789,36181,23785,3.476475907
2017,2,Michigan,103646,279498,993705,234282,51987,14424,11066,168.1,1592,33649,101127,106759,193727,331261,289719,358918,273448,80.952,,1469604,213938,175834,38104,5066,9973114,22543,7780,0.780980025
2017,2,Minnesota,24439,65268,628497,236021,58516,14280,11872,232.7,203,13291,38070,44757,88227,187138,176508,259728,231174,95.372,,877149,156573,115874,40699,5171,5566230,43486,18135,3.270816579
2017,3,Mississippi,31424,86009,208342,32374,6099,1917,1204,143.4,984,13338,34315,26651,46776,77208,64544,65359,39178,70.491,,336526,29322,22584,6738,1521,2988510,572,-4998,-1.672565377
2017,2,Missouri,46983,165937,601467,130085,27677,9129,7591,165.6,1257,19090,61568,59173,114585,202556,174122,209363,148412,79.793,,885208,100912,80084,20828,2749,6106670,19535,7211,1.182731723
2017,4,Montana,4903,9297,95524,41558,9994,3365,2497,248.1,45,4141,9908,10838,16822,35770,30328,37358,21973,78.46,,148388,17970,13532,4438,780,1052482,11623,9648,9.217800635
2017,2,Nebraska,11124,46385,197716,38331,7254,2058,1960,165.8,119,4521,14293,13982,29995,62095,56707,73850,49385,86.212,,272081,31491,24378,7113,1256,1915947,10331,1043,0.545849957
2017,4,Nevada,6598,13853,240511,122406,29769,6461,7788,266,136,7424,24926,24897,47404,87965,70696,92457,71617,81.726,,392074,34310,26273,8037,1002,2969905,52342,40501,13.75837627
2017,1,New Hampshire,3885,7460,137183,72716,15270,3922,2234,270.2,0,2842,8057,8847,16906,38831,36815,65412,64960,105.01,,206744,35054,29230,5824,872,1348787,6480,6616,4.916959423
2017,1,New Jersey,16722,30151,520612,473086,215715,70594,48520,341.3,116,20563,46525,45988,78058,169818,185096,331370,497982,119.221,,1151447,217161,187893,29268,6792,8885525,14698,-12205,-1.374719312
2017,4,New Mexico,11005,25343,182146,43100,11010,4084,2958,189.3,152,11355,23429,20839,35448,55504,44006,52730,36335,71.319,,255190,23671,13491,10180,785,2091784,154,-5423,-2.59261933
2017,1,New York,53976,209979,833208,596475,366757,155703,178326,331.5,1138,42386,104588,94135,180919,361200,353245,544158,713793,103.477,,2044834,339747,302946,36801,9843,19589572,-43856,-120168,-6.127425235
2017,3,North Carolina,49275,204520,970894,278898,84255,25085,18873,190.3,947,36576,106691,104572,184615,326572,267593,325906,279275,79.783,,1391750,232337,199961,32376,7713,10268233,113445,84870,8.311209199
2017,2,North Dakota,4873,9940,64549,23823,4685,751,689,221.7,18,1110,4057,4290,8189,20889,21243,29059,20473,92.387,,96801,11777,8978,2799,732,754942,508,-4289,-5.683143233
2017,2,Ohio,87183,397797,1163097,210657,45724,13193,9685,153.5,1467,32670,112453,117631,211928,387230,341785,422719,300920,81.672,,1625463,295528,245225,50303,6345,11659650,25280,10883,0.934402907
2017,3,Oklahoma,32506,105781,318348,52107,11435,3768,3050,152.2,372,10995,38010,36092,61672,110657,93460,105092,71017,76.338,,492568,33779,22622,11157,648,3931316,4985,-6105,-1.553900296
2017,4,Oregon,10467,12674,262745,252858,95489,22447,15811,332.4,252,14334,35880,31751,68391,123576,116338,148411,133810,87.879,,584343,85531,70298,15233,2617,4143625,53649,45679,11.09575264
2017,1,Pennsylvania,71860,253040,1202092,380714,108056,27426,20376,198.8,1408,38286,102821,103858,186798,389635,359660,467110,415396,89.17,,1719875,334509,291587,42922,9180,12787641,5366,3640,0.284709578
2017,1,Rhode Island,2290,2674,100592,49202,11860,2981,2776,259.5,0,2268,9170,7358,12620,30412,29268,43276,38003,95.844,,142313,28922,23494,5428,1140,1055673,-1097,-1686,-1.596256088
2017,3,South Carolina,35970,102983,442247,116492,33498,12370,10973,181.4,720,21048,55951,49313,89267,152016,126787,149495,110656,76.61,,671193,80306,65374,14932,3034,5021268,63300,55019,11.02669583
2017,2,South Dakota,5949,16476,83494,17713,3582,1081,754,185,79,2126,5427,7487,13740,28255,25838,29674,16502,82.017,,116777,12109,9648,2461,163,872868,9872,5759,6.635312444
2017,3,Tennessee,40304,149259,587481,150512,43421,14397,11711,178.4,1218,23393,74482,68935,116425,210671,163932,192503,146744,75.616,,894555,98665,76492,22173,3865,6708799,62789,51251,7.675287606
2017,3,Texas,125099,416233,1984947,636572,173820,51964,50645,198.5,1042,68206,177864,170042,305691,593456,542758,792025,789238,92.899,,3259168,173714,113851,59863,6398,28295273,380863,182978,6.51055086
2017,4,Utah,7120,7964,258233,153320,40138,10535,7020,279.1,277,6066,18627,20855,43228,98513,90913,121602,84526,89.342,,412249,69929,49971,19958,2152,3101042,59174,27227,8.864528375
2017,1,Vermont,1910,6417,67184,27320,5938,910,617,233.2,0,1775,7227,7219,10521,21758,20446,25369,15981,81.746,,89855,19867,17552,2315,574,624344,687,963,1.543267994
2017,3,Virginia,23601,65228,635952,391009,201464,72921,41238,297,653,24030,59586,59043,110849,230738,219202,321495,406470,101.119,,1204734,219699,178450,41249,6980,8463587,53481,20101,2.382525272
2017,4,Washington,17877,24276,447400,400744,191442,81460,64294,352.1,482,20045,47480,47815,95848,198254,198004,301437,318610,100.562,,1063112,158660,127160,31500,5721,7423362,128591,94679,12.86562637
2017,3,West Virginia,15731,53273,139070,23458,4851,1261,711,147.9,481,6160,21375,19252,29624,51987,39064,42736,28157,70.452,,214886,22960,18453,4507,509,1817004,-14019,-9734,-5.336583309
2017,2,Wisconsin,24460,120486,652508,156854,33277,9606,6624,186.1,409,15614,51008,52402,102309,195481,186340,238675,161986,85.681,,839891,158915,129175,29740,5009,5790186,17558,4220,0.729926124
2017,4,Wyoming,3171,3752,59550,18748,4541,1776,1319,226.8,28,1787,4707,4488,8907,18461,18176,24393,11938,85.603,,83263,9446,5855,3591,148,578931,-5284,-7748,-13.32248918
2017,5,Puerto Rico,5314,74970,215060,12159,2833,600,1244,130.2,2333,27833,71254,41474,55453,61986,26842,18207,9131,38.982,,303317,7738,1615,6123,1125,3325286,-81386,-78188,-23.22890309
2018,4,Alaska,1301,2485,50283,37611,8472,1817,737,292.6,52,1571,4496,3062,5758,16524,15589,28377,27329,105.294,,94849,7236,5052,2184,621,735139,-4561,-10220,-13.85913988
2018,1,Maine,8347,22503,154319,46623,10248,2816,2488,208.3,10,4984,14179,13658,27893,49704,45453,54975,36498,81.392,,208669,37955,34926,3029,720,1339057,4445,6642,4.968453462
2018,3,North Carolina,46822,189660,943652,308264,86931,28949,19457,199.6,708,33345,105588,97324,184908,308772,267775,334621,291402,81.504,,1401994,216186,185396,30790,5555,10381615,113382,86828,8.409553426
2018,2,Missouri,48211,152276,598632,135389,34108,10285,7507,170.8,2162,18802,54355,61423,111764,192411,168477,212500,166676,81.877,,885548,99005,80731,18274,1855,6121623,14953,3058,0.500151575
2018,1,Pennsylvania,69616,246255,1196823,397957,114215,29943,21342,202,1042,39845,109579,100799,193505,371686,342305,478432,440000,90.755,,1746401,320481,279949,40532,9269,12800922,13281,10944,0.855382149
2018,2,Michigan,89269,246365,990180,257330,59518,16720,12517,175.4,1756,31958,95718,98054,181641,326620,282044,363484,292380,83.258,,1468475,198116,164398,33718,5308,9984072,10958,-2994,-0.300042301
2018,2,Nebraska,11904,38636,195718,42879,7558,1978,1744,172.5,102,4293,12932,13815,26203,57362,54519,78592,52701,90.685,,267822,31109,22755,8354,1486,1925614,9667,-54,-0.028113572
2018,4,Oregon,9873,10186,223689,272002,111089,27517,13624,355.8,216,8981,33678,33717,62326,117986,110124,149735,151433,91.517,,579151,85717,71536,14181,3112,4181886,38261,31019,7.451554625
2018,4,Wyoming,2451,3516,59858,20641,4549,2329,1417,240.1,65,1346,4475,4757,9579,17399,18343,24239,14623,88.588,,86064,8316,5098,3218,381,577601,-1330,-3311,-5.725738674
2018,4,California,50607,49439,705843,1349694,1280746,673367,879015,566.1,928,97819,205443,184932,331404,662661,660584,1103737,1742131,113.027,,4318430,642797,512833,129964,27484,39461588,103091,-83981,-2.130954312
2018,3,Mississippi,29557,77430,218413,30816,5921,1442,1625,151.2,455,13073,30075,26420,42396,77865,64349,65229,45797,72.006,,336132,27707,20255,7452,1365,2981020,-7490,-12762,-4.275713498
2018,1,Connecticut,8749,16615,309502,173808,52081,21472,27229,281.3,21,8513,20988,18175,38249,86094,82289,147504,207644,114.13,,505328,101080,78820,22260,3048,3571520,-1777,-5478,-1.53341926
2018,3,Texas,114559,346212,1929131,694867,206755,62007,54835,216.7,1509,64574,171921,168145,289082,568350,517676,777430,851188,95.822,,3235022,167816,111297,56519,5528,28628666,333393,155073,5.448428297
2018,4,Idaho,6321,14350,170444,77776,14129,4255,3226,243.8,520,5546,19843,16919,35651,65905,48930,58984,38723,75.554,,257976,32009,23693,8316,516,1750536,32821,24142,13.92171443
2018,3,Maryland,19233,26731,416612,384667,152620,41493,32278,331.6,267,14513,35644,33704,70536,139157,151785,258193,370102,115.283,,907940,160428,130579,29849,5266,6035802,11934,-8544,-1.416954195
2018,4,New Mexico,11371,23570,183221,43343,11576,3860,2884,193.3,129,9644,24747,21549,34438,54558,44503,53560,36826,72.549,,253825,25694,16756,8938,306,2092741,957,-3807,-1.81956136
2018,3,Alabama,39762,126732,408685,89306,19204,7337,3341,164.2,828,20689,53357,47032,74279,134010,118808,142484,103708,78.432,,620838,71506,54390,17116,2023,4887681,13195,8658,1.773786496
2018,3,Tennessee,36136,132105,591891,173395,48950,15943,12480,192.6,803,22970,68651,67070,112997,203745,171743,208503,155221,78.713,,913282,95089,80100,14989,2529,6771631,62832,50847,7.543824641
2018,1,Vermont,2239,5107,73229,27397,5611,1701,1471,239,22,2363,6322,6081,11677,21897,21238,29279,17898,87.472,,99010,17101,15441,1660,644,624358,14,275,0.440457371
2018,4,Nevada,7987,7352,200946,163053,39411,8629,7692,301.1,95,9498,25261,23807,45350,78201,74269,96598,82086,86.294,,398601,34764,25147,9617,1705,3027341,57436,46658,15.55980862
2018,3,West Virginia,16284,57029,141197,24559,4259,953,672,147.1,479,6655,21314,20385,32828,50951,35818,49276,27726,70.059,,220962,22948,19905,3043,1043,1804291,-12713,-8119,-4.484031265
2018,3,Oklahoma,27544,100241,315832,55931,13152,4717,4652,156,514,11090,33054,31704,58164,104311,93187,110802,79757,80.386,,488722,32267,21578,10689,1080,3940235,8919,-55,-0.013974374
2018,2,Wisconsin,24316,107410,643031,175721,35291,10230,7102,195.9,219,13759,49123,50101,96718,193295,183536,249068,167501,87.899,,840695,157210,128596,28614,5196,5807406,17220,4425,0.763089441
2018,5,Puerto Rico,5711,70384,209802,11133,3318,763,1173,130.6,2287,24832,66621,40745,58413,56518,24139,18876,12140,39.275,,294077,7176,1668,5508,1031,3193354,-131932,-123399,-37.86035124
2018,2,Kansas,22002,76546,255657,65892,14295,5145,3020,173.8,78,6217,20469,23105,43937,88233,79872,99785,80939,86.395,,400018,41534,32509,9025,1005,2911359,2641,-7511,-2.581065508
2018,3,Virginia,24945,65187,613090,398126,200845,75377,41951,302.7,703,23783,63508,52436,107510,212825,211447,319239,428773,104.322,,1209001,205822,163848,41974,4698,8501286,37699,6673,0.786684345
2018,2,North Dakota,4226,8007,65160,21611,5111,1850,452,226,24,1215,2464,3613,7989,19480,20099,31106,20451,97.677,,95570,10446,8631,1815,401,758080,3138,-1295,-1.711805909
2018,1,New Jersey,19509,24607,491808,482681,227541,77787,53712,352.7,0,19381,44930,43258,77830,169025,177942,325299,519980,121.642,,1179242,192181,167869,24312,6222,8886025,500,-24811,-2.792215648
2018,2,Ohio,78304,360433,1176833,236677,51676,12430,8523,160.8,1375,35384,107602,110962,206283,371517,336065,434287,322776,83.629,,1636955,280049,236723,43326,7872,11676341,16691,956,0.081933525
2018,3,South Carolina,37309,94765,455433,129503,41955,11002,10637,194.1,418,20450,56030,55345,86275,157607,128904,151315,124678,77.141,,699608,78529,66786,11743,2467,5084156,62888,56397,11.16172859
2018,3,Georgia,52616,163318,898937,306655,97191,27667,21728,208.8,896,41903,89731,87352,149405,276299,245262,338840,339320,88.772,,1410815,152359,114929,37430,4938,10511131,100801,56844,5.434037327
2018,4,Colorado,14187,17630,272153,413877,184283,56966,35260,383.4,245,17931,37319,42818,77456,155216,157165,239397,267054,101.056,,862795,128957,103694,25263,2604,5691287,79402,53185,9.410632697
2018,4,Hawaii,1231,1559,13205,38659,53766,34790,27662,643.1,18,3585,4148,5680,12052,22435,22830,44608,55534,113.39,,136484,33084,29701,3383,1304,1420593,-3800,-8498,-5.974018853
2018,2,South Dakota,6279,14192,81910,21037,4135,1021,749,188.8,169,1017,4462,7482,14481,25568,30367,29911,16035,83.662,,116438,12380,10159,2221,505,878698,5830,1178,1.345082058
2018,2,Indiana,52303,234396,710148,127502,28818,8034,5089,153.8,1182,22006,75032,75098,133027,242161,213587,248477,156902,78.796,,1026238,135897,115597,20300,4155,6695497,37419,19003,2.84612922
2018,3,Kentucky,32650,112746,406313,81113,19345,5451,3902,162.8,1805,17620,46048,47644,76589,130771,110699,139515,92634,77.34,,568450,90322,73326,16996,2748,4461153,8885,1121,0.25153081
2018,3,Louisiana,26269,70644,376052,90015,19935,5601,5217,184.9,755,15942,45791,39014,58396,105943,96938,130202,101507,81.863,,544681,47413,33793,13620,1639,4659690,-10870,-24483,-5.248090887
2018,4,Washington,15800,17276,367879,433752,212109,105414,81526,385,397,18257,44341,44737,92770,187307,191182,299783,355379,104.432,,1078838,150758,123795,26963,4160,7523869,100507,70762,9.468241977
2018,2,Illinois,64155,233333,1081655,409749,131301,41771,40460,219.4,600,35155,94058,95658,168952,335047,308080,461509,503965,96.714,,1753544,241192,200677,40515,7688,12723071,-55757,-93439,-7.328003299
2018,2,Iowa,24296,102701,328142,71618,12222,2396,1733,160.7,286,8299,29059,30585,55628,107330,103098,127569,81540,83.998,,469779,70190,53006,17184,3139,3148618,7068,-2064,-0.656262281
2018,1,New Hampshire,4085,6493,126744,80736,16962,4012,3044,278.6,56,3260,8036,10524,16028,34817,38661,66400,64350,105.339,,208316,33029,28858,4171,731,1353465,4678,5076,3.756866495
2018,1,Rhode Island,2674,2961,94557,52966,11111,3930,3237,274.2,0,2071,7282,8060,13202,28907,27619,43220,41075,98.266,,144274,26371,21985,4386,791,1058287,2614,1884,1.782436754
2018,3,Arkansas,25906,88898,238302,42065,7997,3907,3060,148.3,1139,11784,33638,30367,51783,81975,62311,81585,56692,73.522,,382264,27382,19278,8104,489,3009733,8388,2882,0.958896225
2018,3,Delaware,2690,4764,90290,53229,8937,3016,2499,267,89,3920,10195,8002,14651,32016,25841,37210,33590,87.168,,144409,20473,16828,3645,543,965479,8656,7335,7.631475179
2018,2,Minnesota,22770,54159,597100,256265,66479,17073,11128,244.8,383,13278,36475,40723,87675,166252,175149,264182,241240,98.831,,871114,149130,115003,34127,4730,5606249,40019,15822,2.832316803
2018,4,Montana,5016,7376,86860,44075,14127,3709,3034,262.4,76,3000,10860,9456,19087,35936,29008,33197,23653,77.282,,147345,15917,12521,3396,935,1060665,8183,6284,5.94752755
2018,4,Arizona,27115,43691,598719,280745,79458,23128,19646,256.6,919,24645,63580,59040,111112,204448,175012,227398,207267,84.628,,967483,100670,81954,18716,4349,7158024,114016,92050,12.96293376
2018,3,Florida,74152,185507,1591788,710945,197240,65247,66085,247,1990,81690,209722,184353,324338,536246,450785,572584,531246,80.372,,2576094,303356,245066,58290,11514,21244317,280704,267130,12.65781099
2018,1,Massachusetts,10873,8759,294869,400054,237561,82421,70962,406.9,92,14336,34772,34321,60659,143466,143753,261353,412839,121.565,,900729,199591,174561,25030,5179,6882635,22846,11129,1.619656037
2018,3,District of Columbia,700,552,8147,24676,22666,16753,17685,627,0,1981,2580,1761,2662,8230,9267,18518,46180,151.147,,76755,14236,11193,3043,188,701547,6641,2431,3.481678223
2018,4,Utah,9409,5888,218789,184533,50940,13839,8499,310,222,5152,18318,21123,39651,93726,89817,129122,94988,93.06,,416459,72368,54194,18174,3070,3153550,52508,21841,6.983988724
2018,1,New York,52902,188708,818165,563394,376377,177251,189594,341.9,1205,39767,99223,91966,161036,338765,336915,551156,747563,108.546,,2031119,325392,289357,36035,9880,19530351,-59221,-125303,-6.406096454
