Year,Region,NAME,Home Value <$50k (%),Home Value $50k-$90k (%),Home Value $100k-$149k (%),Home Value $150k-$199k (%),Home Value $200k-$299k (%),Home Value $300k-$499k (%),Home Value $500k+ (%),Median Home Value ($)(1000X),Median Housing Cost (monthly) ($),Income <$10k (%),"Income $10k-$24,999 (%)","Income $25k-$34,999 (%)","Income $35k-$49,999 (%)","Income $50k-$74,999 (%)","Income $75k-$99,999 (%)","Income $100k-$149,999 (%)",Income $150k+ (%),Median Income ($)(1000X),Median Real Estate Taxes ($),No 2nd or Equity Loan (%),2nd Mortgage or Equity Loan (%),Equity Loan Only (%),2nd Mortgage Only (%),Both 2nd & Equity Loan (%),Population,Net Population Change,Net Migration,Net Migration Change
2016,2,Iowa,4.9,21.3,59.9,10.8,2.0,0.7,0.3,152.2,0.1,1.7,5.1,6.0,11.4,20.8,19.7,22.0,13.4,81.234,,85.8,13.7,10.3,3.5,0.5,3131371,10411,166,0.053100196
2016,2,Kansas,6.6,20.1,57.5,11.2,3.1,1.0,0.5,158.7,0.1,1.9,5.2,5.9,11.1,20.9,17.7,22.1,15.2,81.296,,89.7,10.0,7.7,2.4,0.2,2910844,1833,-10521,-3.615553996
2016,3,Kentucky,6.0,19.9,60.9,9.7,2.3,0.7,0.6,149.1,0.3,2.7,8.1,7.0,12.6,20.9,17.3,19.4,12.1,73.377,,85.7,13.9,11.3,2.6,0.5,4438182,12206,3343,0.754273559
2016,3,Louisiana,5.6,13.2,63.0,13.0,3.3,0.9,1.0,173.2,0.2,2.8,8.1,6.8,11.0,19.3,15.8,20.4,15.7,77.908,,91.1,8.5,6.3,2.2,0.4,4678135,13507,-6727,-1.440045092
2016,1,Maine,3.2,10.8,63.7,16.6,4.0,0.8,0.9,199.2,0.1,2.1,7.1,6.5,11.2,21.3,17.9,21.1,12.7,77.452,,83.4,16.2,13.8,2.5,0.4,1331317,3055,4626,3.478746072
2016,3,Maryland,1.6,3.1,42.1,33.3,13.0,4.1,2.8,315.6,0.0,1.6,3.9,3.5,6.7,14.8,14.7,24.0,30.8,108.107,,82.3,17.2,13.8,3.3,0.5,6003323,17761,-8296,-1.383948549
2016,1,Massachusetts,0.9,1.1,31.9,37.4,17.9,5.9,4.9,373.3,0.0,1.4,3.2,3.3,6.4,13.4,14.4,24.8,33.0,113.106,,79.7,19.8,16.8,3.0,0.5,6823608,29380,14092,2.069638671
2016,2,Michigan,6.9,18.5,57.7,12.6,2.8,0.8,0.6,159.7,0.1,2.2,6.4,6.9,11.6,20.5,16.7,20.8,14.9,78.235,,85.8,13.8,11.3,2.5,0.4,9950571,18856,573,0.05763924700000001
2016,2,Minnesota,2.6,6.9,62.2,20.9,5.1,1.4,1.0,221.7,0.1,1.4,4.4,4.6,9.1,18.2,17.6,24.2,20.5,91.862,,83.3,16.3,12.2,4.0,0.4,5522744,40712,13722,2.493826317
2016,3,Mississippi,9.0,24.9,55.8,7.7,1.6,0.5,0.6,137.3,0.1,3.9,9.5,8.3,12.3,20.3,17.2,17.4,11.0,68.744,,91.7,8.1,5.6,2.5,0.2,2987938,-533,-7182,-2.403449965
2016,2,Missouri,5.1,17.3,61.7,11.5,3.0,0.9,0.6,161.7,0.1,2.1,5.9,6.7,12.5,20.8,17.7,20.2,14.2,77.479,,88.5,11.3,8.3,2.9,0.3,6087135,15403,-205,-0.033720247
2016,4,Montana,3.6,6.3,58.8,22.4,6.1,1.2,1.5,233.3,0.3,1.8,6.6,7.5,12.8,23.1,17.3,18.6,12.3,72.303,,89.3,10.4,7.7,2.7,0.4,1040859,10384,7845,7.574828589
2016,2,Nebraska,3.8,15.9,65.5,11.6,2.2,0.6,0.4,158.0,0.0,1.2,4.4,5.4,10.7,20.3,17.9,24.0,16.0,85.963,,88.4,11.1,8.1,3.0,0.5,1905616,14339,3908,2.058525221
2016,4,Nevada,1.8,4.6,59.1,25.9,5.6,1.6,1.5,246.7,0.0,2.6,5.6,6.6,11.3,21.1,17.3,20.8,14.7,78.642,,89.4,10.1,7.4,2.7,0.5,2917563,50624,37516,12.9712117
2016,1,New Hampshire,2.2,2.9,58.7,28.1,5.9,1.2,1.1,259.6,0.0,1.1,3.3,3.9,6.6,17.6,17.8,24.6,25.2,99.597,,83.4,16.3,13.8,2.5,0.4,1342307,5957,5489,4.098322406
2016,1,New Jersey,1.2,2.2,38.8,34.4,14.9,5.0,3.4,335.7,0.0,1.6,4.0,3.3,6.3,12.8,13.6,24.0,34.5,115.384,,83.3,16.1,14.0,2.1,0.6,8870827,2878,-28928,-3.2615553630000003
2016,4,New Mexico,4.2,11.2,65.2,14.3,3.1,1.5,0.5,179.8,0.1,3.9,10.0,6.5,13.2,20.4,16.0,17.9,12.1,68.84899999999999,,90.7,9.0,5.4,3.7,0.3,2091630,2339,-4728,-2.261702625
2016,1,New York,2.3,9.0,35.6,26.0,14.5,5.6,6.9,321.8,0.0,1.8,4.3,4.5,7.6,15.3,15.1,23.6,27.8,101.607,,83.9,15.6,13.7,1.9,0.5,19633428,-21238,-105667,-5.379085073
2016,3,North Carolina,3.2,14.1,60.1,15.8,4.2,1.5,1.0,179.1,0.1,2.4,7.4,6.9,11.9,20.3,17.0,18.7,15.2,76.171,,84.4,15.1,12.4,2.7,0.5,10154788,123142,91339,9.049542876
2016,2,North Dakota,4.6,10.3,62.3,17.9,3.0,1.0,0.8,207.0,0.0,1.0,3.8,4.2,9.3,18.6,19.1,28.1,16.0,90.238,,88.4,10.5,8.0,2.5,1.1,754434,368,-4866,-6.45144183
2016,2,Ohio,4.9,22.2,59.9,9.7,2.2,0.6,0.5,149.4,0.1,2.0,6.3,5.9,11.7,21.1,17.4,21.2,14.5,78.868,,83.6,16.0,13.2,2.7,0.5,11634370,16843,-3903,-0.335714544
2016,3,Oklahoma,6.3,21.3,59.7,9.0,2.4,0.6,0.6,148.9,0.1,2.6,7.1,6.8,11.9,20.8,17.4,19.8,13.6,76.096,,93.3,6.4,3.9,2.5,0.2,3926331,16831,3339,0.852238901
2016,4,Oregon,1.9,2.6,45.3,33.4,11.8,3.3,1.8,301.2,0.0,1.6,5.6,5.4,9.9,19.8,16.7,22.8,18.3,85.79299999999998,,85.5,14.1,11.2,2.9,0.4,4089976,74184,63721,15.72238436
2016,1,Pennsylvania,3.7,13.6,57.9,17.6,5.0,1.2,1.0,191.7,0.1,1.9,5.5,5.6,9.8,19.4,16.8,22.4,18.5,86.03200000000002,,82.7,16.8,14.5,2.3,0.6,12782275,-2551,-12447,-0.973673159
2016,1,Rhode Island,1.6,2.3,59.8,26.2,6.6,2.6,1.0,246.4,0.0,1.4,4.5,4.9,8.9,16.9,16.3,26.6,20.5,94.233,,81.5,17.7,14.6,3.1,0.9,1056770,705,-338,-0.319949262
2016,3,South Carolina,4.9,15.3,59.4,13.3,4.6,1.3,1.2,170.5,0.1,2.7,7.4,7.3,13.0,20.9,16.8,19.0,12.9,72.908,,88.4,11.3,9.0,2.3,0.3,4957968,66030,55364,11.2415286
2016,2,South Dakota,5.9,12.8,63.5,13.2,3.0,0.9,0.7,171.0,0.1,1.1,5.1,5.6,11.0,21.3,23.0,21.5,11.4,81.363,,89.2,10.5,8.0,2.5,0.3,862996,9008,4474,5.211463823
2016,3,Tennessee,4.6,16.7,59.6,13.1,3.9,1.3,0.8,166.7,0.2,2.4,7.5,7.9,12.5,21.6,16.4,18.6,13.0,72.255,,89.1,10.5,7.8,2.7,0.4,6646010,54840,40190,6.072290322000001
2016,3,Texas,4.1,14.6,57.6,16.2,4.6,1.4,1.5,183.3,0.0,2.0,5.5,5.6,9.5,17.9,15.4,22.2,21.7,90.109,,94.4,5.4,3.4,2.0,0.2,27914410,444354,231776,8.369711464
2016,4,Utah,1.5,1.9,59.6,27.4,6.6,1.8,1.2,253.2,0.0,1.4,3.6,4.6,9.9,22.1,18.8,23.4,16.2,85.961,,85.6,14.0,9.8,4.1,0.4,3041868,60033,27156,9.016380788
2016,1,Vermont,2.1,5.5,63.8,21.4,4.7,1.6,0.9,228.8,0.0,1.7,6.2,6.3,10.2,20.3,17.9,22.5,14.9,81.958,,82.4,17.2,15.5,1.6,0.4,623657,-1559,-1566,-2.5078610880000003
2016,3,Virginia,1.8,5.0,46.2,25.9,13.2,4.9,3.0,285.8,0.1,1.7,4.6,4.8,8.6,16.1,14.9,22.2,27.2,98.918,,82.8,16.6,13.0,3.5,0.6,8410106,48298,10683,1.273915428
2016,4,Washington,1.5,2.3,42.2,31.1,13.7,5.6,3.5,320.1,0.0,1.8,4.2,4.4,8.2,17.3,16.3,24.1,23.5,95.645,,84.9,14.6,11.3,3.3,0.5,7294771,131114,95817,13.254138
2016,3,West Virginia,6.9,23.8,58.4,8.7,1.2,0.6,0.4,144.5,0.4,2.8,9.1,7.5,13.3,21.0,17.3,19.0,10.0,70.639,,88.8,10.8,8.6,2.2,0.4,1831023,-11027,-7954,-4.330978448
2016,2,Wisconsin,2.7,12.6,66.2,14.3,2.9,0.8,0.5,179.8,0.0,1.6,5.1,5.3,10.7,21.1,18.8,23.1,14.4,82.406,,82.6,16.7,13.1,3.6,0.6,5772628,11688,-3625,-0.628599927
2016,4,Wyoming,3.4,3.9,65.6,19.9,3.3,1.3,2.6,223.9,0.0,1.7,4.7,4.9,11.7,19.0,18.3,25.1,14.7,85.234,,88.9,10.7,7.4,3.3,0.4,584215,-1398,-4201,-7.182252434
2016,X,Puerto Rico,1.4,21.5,71.0,4.7,0.7,0.3,0.4,134.3,0.5,7.9,22.2,14.3,18.8,18.7,8.3,5.9,3.9,38.01,,97.5,2.3,0.7,1.7,0.2,3406672,-66560,-68278,-19.84853277
2017,3,Alabama,45154.0,134584.0,413329.0,81925.0,21023.0,5464.0,4706.0,158.0,1205.0,19694.0,54860.0,50583.0,83271.0,146556.0,114273.0,145414.0,91534.0,74.553,,629158.0,75725.0,56690.0,19035.0,1302.0,4874486,10961,5309,1.0903664
2017,4,Alaska,2324.0,1966.0,51086.0,37285.0,7595.0,1480.0,561.0,286.9,19.0,1811.0,3137.0,3884.0,7240.0,15288.0,16736.0,27454.0,26747.0,103.942,,93852.0,8092.0,5870.0,2222.0,353.0,739700,-1756,-8141,-10.99276511
2017,4,Arizona,25820.0,58155.0,618612.0,253759.0,70881.0,21698.0,15426.0,238.8,822.0,29096.0,69658.0,67092.0,120361.0,202392.0,171564.0,220445.0,183743.0,80.85300000000002,,962938.0,98283.0,75119.0,23164.0,3130.0,7044008,102936,76071,10.87887949
2017,3,Arkansas,29303.0,92956.0,246125.0,36118.0,7160.0,2800.0,1706.0,142.8,1194.0,12622.0,33571.0,30251.0,53837.0,89343.0,70528.0,73921.0,52095.0,71.081,,389379.0,25376.0,17277.0,8099.0,1413.0,3001345,11427,6020,2.009592969
2017,4,California,48868.0,55518.0,834760.0,1430771.0,1234904.0,658249.0,763074.0,529.0,1023.0,97564.0,224843.0,198282.0,363068.0,691382.0,681502.0,1134975.0,1634528.0,108.609,,4313873.0,684653.0,543911.0,140742.0,27618.0,39358497,191380,-24732,-0.629909115
2017,4,Colorado,14253.0,20445.0,327140.0,399935.0,156075.0,45543.0,31018.0,357.7,158.0,21169.0,40647.0,40402.0,86161.0,162877.0,159994.0,242688.0,240471.0,97.207,,853335.0,136833.0,108834.0,27999.0,4241.0,5611885,72670,44783,8.032032714
2017,1,Connecticut,7102.0,16388.0,316912.0,165248.0,55349.0,21382.0,28861.0,277.9,0.0,8430.0,19243.0,22118.0,43134.0,88146.0,88840.0,148537.0,192794.0,109.56,,496979.0,109972.0,91403.0,18569.0,4291.0,3573297,-4844,-9356,-2.616536702
2017,3,Delaware,3254.0,3448.0,96626.0,46527.0,9708.0,2696.0,1812.0,258.9,7.0,6118.0,7594.0,8816.0,14719.0,30461.0,26078.0,34101.0,36184.0,87.389,,139408.0,23980.0,19361.0,4619.0,683.0,956823,7902,5958,6.25267612
2017,3,District of Columbia,1358.0,505.0,10058.0,23000.0,23233.0,16598.0,15518.0,609.9,0.0,1934.0,4337.0,1919.0,2923.0,9562.0,9283.0,18117.0,42195.0,138.977,,74873.0,14860.0,12763.0,2097.0,537.0,694906,9091,4514,6.538612797000001
2017,3,Florida,85497.0,230743.0,1605911.0,637495.0,176490.0,53938.0,59937.0,232.1,1858.0,82686.0,214525.0,194641.0,343625.0,551073.0,447591.0,542710.0,473160.0,76.655,,2523243.0,316132.0,248347.0,67785.0,10636.0,20963613,350136,324642,15.61638874
2017,3,Georgia,59335.0,177595.0,899267.0,261768.0,86970.0,24851.0,19772.0,191.1,710.0,39021.0,99530.0,89928.0,155557.0,284625.0,243037.0,319362.0,298498.0,84.28399999999998,,1354694.0,169535.0,123641.0,45894.0,5329.0,10410330,108440,60780,5.868999074
2017,4,Hawaii,867.0,748.0,18227.0,37900.0,55281.0,32032.0,27159.0,628.3,6.0,3784.0,5457.0,5180.0,11534.0,22778.0,25243.0,44537.0,53701.0,112.506,,139053.0,31629.0,27338.0,4291.0,1532.0,1424393,-3166,-9805,-6.875992302999999
2017,4,Idaho,5943.0,17401.0,181921.0,59278.0,10403.0,3083.0,2268.0,214.2,291.0,5982.0,17983.0,20164.0,38478.0,66691.0,48567.0,52944.0,29488.0,70.758,,246747.0,32866.0,22463.0,10403.0,684.0,1717715,35335,26525,15.60250522
2017,2,Illinois,70274.0,257803.0,1088733.0,396784.0,119236.0,40911.0,33698.0,208.8,916.0,39223.0,95075.0,94222.0,186557.0,352198.0,326784.0,450051.0,463329.0,92.291,,1742169.0,256830.0,208707.0,48123.0,8440.0,12778828,-41699,-85114,-6.6496987910000005
2017,2,Indiana,53907.0,251649.0,695356.0,117779.0,25648.0,6028.0,6438.0,148.0,935.0,22628.0,77260.0,75115.0,136144.0,244184.0,207800.0,237940.0,155734.0,77.197,,1009811.0,142016.0,114376.0,27640.0,4978.0,6658078,23774,6984,1.050827459
2017,2,Iowa,26956.0,108643.0,331603.0,69138.0,12656.0,3119.0,2067.0,157.9,267.0,8117.0,27868.0,28891.0,61018.0,115429.0,104827.0,128948.0,79084.0,82.626,,476909.0,74009.0,55667.0,18342.0,3264.0,3141550,10179,1941,0.618850453
2017,2,Kansas,25079.0,84493.0,251340.0,58500.0,13406.0,3268.0,2534.0,165.3,243.0,6203.0,19443.0,23257.0,45624.0,89903.0,76745.0,105423.0,72022.0,85.462,,392677.0,44446.0,35809.0,8637.0,1497.0,2908718,-2126,-12486,-4.291044584
2017,3,Kentucky,39667.0,116039.0,414812.0,71167.0,16490.0,5753.0,4008.0,155.6,1252.0,18067.0,49801.0,46117.0,77137.0,135224.0,115417.0,137924.0,88249.0,76.392,,578332.0,86783.0,71294.0,15489.0,2821.0,4452268,14086,7852,1.7663897780000002
2017,3,Louisiana,30229.0,75408.0,379871.0,79048.0,21302.0,5401.0,5286.0,179.7,680.0,18778.0,46909.0,43115.0,63247.0,108862.0,95783.0,126337.0,93514.0,79.133,,545907.0,48683.0,36074.0,12609.0,1955.0,4670560,-7575,-24974,-5.342777789
2017,1,Maine,8567.0,23437.0,155384.0,41897.0,9619.0,2484.0,1913.0,201.2,565.0,3942.0,15713.0,16991.0,25296.0,50172.0,45735.0,53298.0,32154.0,80.029,,204886.0,37410.0,33667.0,3743.0,1005.0,1334612,3295,5443,4.083379565
2017,3,Maryland,18839.0,33657.0,430420.0,370387.0,143368.0,44757.0,31605.0,323.4,41.0,17205.0,40420.0,35815.0,69163.0,147045.0,148281.0,267473.0,347631.0,111.824,,904068.0,163383.0,132897.0,30486.0,5582.0,6023868,20545,-1437,-0.23895854
2017,1,Massachusetts,10234.0,10074.0,334478.0,416900.0,222042.0,76041.0,65788.0,391.5,102.0,13368.0,39969.0,36272.0,68697.0,142394.0,157405.0,275233.0,402219.0,117.542,,927692.0,203521.0,180112.0,23409.0,4344.0,6859789,36181,23785,3.476475907
2017,2,Michigan,103646.0,279498.0,993705.0,234282.0,51987.0,14424.0,11066.0,168.1,1592.0,33649.0,101127.0,106759.0,193727.0,331261.0,289719.0,358918.0,273448.0,80.952,,1469604.0,213938.0,175834.0,38104.0,5066.0,9973114,22543,7780,0.780980025
2017,2,Minnesota,24439.0,65268.0,628497.0,236021.0,58516.0,14280.0,11872.0,232.7,203.0,13291.0,38070.0,44757.0,88227.0,187138.0,176508.0,259728.0,231174.0,95.372,,877149.0,156573.0,115874.0,40699.0,5171.0,5566230,43486,18135,3.270816579
2017,3,Mississippi,31424.0,86009.0,208342.0,32374.0,6099.0,1917.0,1204.0,143.4,984.0,13338.0,34315.0,26651.0,46776.0,77208.0,64544.0,65359.0,39178.0,70.491,,336526.0,29322.0,22584.0,6738.0,1521.0,2988510,572,-4998,-1.672565377
2017,2,Missouri,46983.0,165937.0,601467.0,130085.0,27677.0,9129.0,7591.0,165.6,1257.0,19090.0,61568.0,59173.0,114585.0,202556.0,174122.0,209363.0,148412.0,79.793,,885208.0,100912.0,80084.0,20828.0,2749.0,6106670,19535,7211,1.182731723
2017,4,Montana,4903.0,9297.0,95524.0,41558.0,9994.0,3365.0,2497.0,248.1,45.0,4141.0,9908.0,10838.0,16822.0,35770.0,30328.0,37358.0,21973.0,78.46,,148388.0,17970.0,13532.0,4438.0,780.0,1052482,11623,9648,9.217800635
2017,2,Nebraska,11124.0,46385.0,197716.0,38331.0,7254.0,2058.0,1960.0,165.8,119.0,4521.0,14293.0,13982.0,29995.0,62095.0,56707.0,73850.0,49385.0,86.212,,272081.0,31491.0,24378.0,7113.0,1256.0,1915947,10331,1043,0.545849957
2017,4,Nevada,6598.0,13853.0,240511.0,122406.0,29769.0,6461.0,7788.0,266.0,136.0,7424.0,24926.0,24897.0,47404.0,87965.0,70696.0,92457.0,71617.0,81.726,,392074.0,34310.0,26273.0,8037.0,1002.0,2969905,52342,40501,13.75837627
2017,1,New Hampshire,3885.0,7460.0,137183.0,72716.0,15270.0,3922.0,2234.0,270.2,0.0,2842.0,8057.0,8847.0,16906.0,38831.0,36815.0,65412.0,64960.0,105.01,,206744.0,35054.0,29230.0,5824.0,872.0,1348787,6480,6616,4.916959423
2017,1,New Jersey,16722.0,30151.0,520612.0,473086.0,215715.0,70594.0,48520.0,341.3,116.0,20563.0,46525.0,45988.0,78058.0,169818.0,185096.0,331370.0,497982.0,119.221,,1151447.0,217161.0,187893.0,29268.0,6792.0,8885525,14698,-12205,-1.374719312
2017,4,New Mexico,11005.0,25343.0,182146.0,43100.0,11010.0,4084.0,2958.0,189.3,152.0,11355.0,23429.0,20839.0,35448.0,55504.0,44006.0,52730.0,36335.0,71.319,,255190.0,23671.0,13491.0,10180.0,785.0,2091784,154,-5423,-2.59261933
2017,1,New York,53976.0,209979.0,833208.0,596475.0,366757.0,155703.0,178326.0,331.5,1138.0,42386.0,104588.0,94135.0,180919.0,361200.0,353245.0,544158.0,713793.0,103.477,,2044834.0,339747.0,302946.0,36801.0,9843.0,19589572,-43856,-120168,-6.127425235
2017,3,North Carolina,49275.0,204520.0,970894.0,278898.0,84255.0,25085.0,18873.0,190.3,947.0,36576.0,106691.0,104572.0,184615.0,326572.0,267593.0,325906.0,279275.0,79.783,,1391750.0,232337.0,199961.0,32376.0,7713.0,10268233,113445,84870,8.311209199
2017,2,North Dakota,4873.0,9940.0,64549.0,23823.0,4685.0,751.0,689.0,221.7,18.0,1110.0,4057.0,4290.0,8189.0,20889.0,21243.0,29059.0,20473.0,92.387,,96801.0,11777.0,8978.0,2799.0,732.0,754942,508,-4289,-5.683143232999999
2017,2,Ohio,87183.0,397797.0,1163097.0,210657.0,45724.0,13193.0,9685.0,153.5,1467.0,32670.0,112453.0,117631.0,211928.0,387230.0,341785.0,422719.0,300920.0,81.672,,1625463.0,295528.0,245225.0,50303.0,6345.0,11659650,25280,10883,0.934402907
2017,3,Oklahoma,32506.0,105781.0,318348.0,52107.0,11435.0,3768.0,3050.0,152.2,372.0,10995.0,38010.0,36092.0,61672.0,110657.0,93460.0,105092.0,71017.0,76.33800000000002,,492568.0,33779.0,22622.0,11157.0,648.0,3931316,4985,-6105,-1.553900296
2017,4,Oregon,10467.0,12674.0,262745.0,252858.0,95489.0,22447.0,15811.0,332.4,252.0,14334.0,35880.0,31751.0,68391.0,123576.0,116338.0,148411.0,133810.0,87.87899999999998,,584343.0,85531.0,70298.0,15233.0,2617.0,4143625,53649,45679,11.09575264
2017,1,Pennsylvania,71860.0,253040.0,1202092.0,380714.0,108056.0,27426.0,20376.0,198.8,1408.0,38286.0,102821.0,103858.0,186798.0,389635.0,359660.0,467110.0,415396.0,89.17,,1719875.0,334509.0,291587.0,42922.0,9180.0,12787641,5366,3640,0.284709578
2017,1,Rhode Island,2290.0,2674.0,100592.0,49202.0,11860.0,2981.0,2776.0,259.5,0.0,2268.0,9170.0,7358.0,12620.0,30412.0,29268.0,43276.0,38003.0,95.844,,142313.0,28922.0,23494.0,5428.0,1140.0,1055673,-1097,-1686,-1.596256088
2017,3,South Carolina,35970.0,102983.0,442247.0,116492.0,33498.0,12370.0,10973.0,181.4,720.0,21048.0,55951.0,49313.0,89267.0,152016.0,126787.0,149495.0,110656.0,76.61,,671193.0,80306.0,65374.0,14932.0,3034.0,5021268,63300,55019,11.02669583
2017,2,South Dakota,5949.0,16476.0,83494.0,17713.0,3582.0,1081.0,754.0,185.0,79.0,2126.0,5427.0,7487.0,13740.0,28255.0,25838.0,29674.0,16502.0,82.01700000000002,,116777.0,12109.0,9648.0,2461.0,163.0,872868,9872,5759,6.635312444
2017,3,Tennessee,40304.0,149259.0,587481.0,150512.0,43421.0,14397.0,11711.0,178.4,1218.0,23393.0,74482.0,68935.0,116425.0,210671.0,163932.0,192503.0,146744.0,75.616,,894555.0,98665.0,76492.0,22173.0,3865.0,6708799,62789,51251,7.675287606
2017,3,Texas,125099.0,416233.0,1984947.0,636572.0,173820.0,51964.0,50645.0,198.5,1042.0,68206.0,177864.0,170042.0,305691.0,593456.0,542758.0,792025.0,789238.0,92.899,,3259168.0,173714.0,113851.0,59863.0,6398.0,28295273,380863,182978,6.51055086
2017,4,Utah,7120.0,7964.0,258233.0,153320.0,40138.0,10535.0,7020.0,279.1,277.0,6066.0,18627.0,20855.0,43228.0,98513.0,90913.0,121602.0,84526.0,89.34200000000001,,412249.0,69929.0,49971.0,19958.0,2152.0,3101042,59174,27227,8.864528375
2017,1,Vermont,1910.0,6417.0,67184.0,27320.0,5938.0,910.0,617.0,233.2,0.0,1775.0,7227.0,7219.0,10521.0,21758.0,20446.0,25369.0,15981.0,81.74600000000002,,89855.0,19867.0,17552.0,2315.0,574.0,624344,687,963,1.543267994
2017,3,Virginia,23601.0,65228.0,635952.0,391009.0,201464.0,72921.0,41238.0,297.0,653.0,24030.0,59586.0,59043.0,110849.0,230738.0,219202.0,321495.0,406470.0,101.119,,1204734.0,219699.0,178450.0,41249.0,6980.0,8463587,53481,20101,2.382525272
2017,4,Washington,17877.0,24276.0,447400.0,400744.0,191442.0,81460.0,64294.0,352.1,482.0,20045.0,47480.0,47815.0,95848.0,198254.0,198004.0,301437.0,318610.0,100.562,,1063112.0,158660.0,127160.0,31500.0,5721.0,7423362,128591,94679,12.86562637
2017,3,West Virginia,15731.0,53273.0,139070.0,23458.0,4851.0,1261.0,711.0,147.9,481.0,6160.0,21375.0,19252.0,29624.0,51987.0,39064.0,42736.0,28157.0,70.452,,214886.0,22960.0,18453.0,4507.0,509.0,1817004,-14019,-9734,-5.336583309
2017,2,Wisconsin,24460.0,120486.0,652508.0,156854.0,33277.0,9606.0,6624.0,186.1,409.0,15614.0,51008.0,52402.0,102309.0,195481.0,186340.0,238675.0,161986.0,85.681,,839891.0,158915.0,129175.0,29740.0,5009.0,5790186,17558,4220,0.729926124
2017,4,Wyoming,3171.0,3752.0,59550.0,18748.0,4541.0,1776.0,1319.0,226.8,28.0,1787.0,4707.0,4488.0,8907.0,18461.0,18176.0,24393.0,11938.0,85.603,,83263.0,9446.0,5855.0,3591.0,148.0,578931,-5284,-7748,-13.32248918
2017,X,Puerto Rico,5314.0,74970.0,215060.0,12159.0,2833.0,600.0,1244.0,130.2,2333.0,27833.0,71254.0,41474.0,55453.0,61986.0,26842.0,18207.0,9131.0,38.982,,303317.0,7738.0,1615.0,6123.0,1125.0,3325286,-81386,-78188,-23.22890309
2018,4,Alaska,1301.0,2485.0,50283.0,37611.0,8472.0,1817.0,737.0,292.6,52.0,1571.0,4496.0,3062.0,5758.0,16524.0,15589.0,28377.0,27329.0,105.294,,94849.0,7236.0,5052.0,2184.0,621.0,735139,-4561,-10220,-13.85913988
2018,1,Maine,8347.0,22503.0,154319.0,46623.0,10248.0,2816.0,2488.0,208.3,10.0,4984.0,14179.0,13658.0,27893.0,49704.0,45453.0,54975.0,36498.0,81.392,,208669.0,37955.0,34926.0,3029.0,720.0,1339057,4445,6642,4.968453462
2018,3,North Carolina,46822.0,189660.0,943652.0,308264.0,86931.0,28949.0,19457.0,199.6,708.0,33345.0,105588.0,97324.0,184908.0,308772.0,267775.0,334621.0,291402.0,81.50399999999998,,1401994.0,216186.0,185396.0,30790.0,5555.0,10381615,113382,86828,8.409553426
2018,2,Missouri,48211.0,152276.0,598632.0,135389.0,34108.0,10285.0,7507.0,170.8,2162.0,18802.0,54355.0,61423.0,111764.0,192411.0,168477.0,212500.0,166676.0,81.877,,885548.0,99005.0,80731.0,18274.0,1855.0,6121623,14953,3058,0.500151575
2018,1,Pennsylvania,69616.0,246255.0,1196823.0,397957.0,114215.0,29943.0,21342.0,202.0,1042.0,39845.0,109579.0,100799.0,193505.0,371686.0,342305.0,478432.0,440000.0,90.755,,1746401.0,320481.0,279949.0,40532.0,9269.0,12800922,13281,10944,0.8553821490000001
2018,2,Michigan,89269.0,246365.0,990180.0,257330.0,59518.0,16720.0,12517.0,175.4,1756.0,31958.0,95718.0,98054.0,181641.0,326620.0,282044.0,363484.0,292380.0,83.258,,1468475.0,198116.0,164398.0,33718.0,5308.0,9984072,10958,-2994,-0.300042301
2018,2,Nebraska,11904.0,38636.0,195718.0,42879.0,7558.0,1978.0,1744.0,172.5,102.0,4293.0,12932.0,13815.0,26203.0,57362.0,54519.0,78592.0,52701.0,90.685,,267822.0,31109.0,22755.0,8354.0,1486.0,1925614,9667,-54,-0.028113572000000003
2018,4,Oregon,9873.0,10186.0,223689.0,272002.0,111089.0,27517.0,13624.0,355.8,216.0,8981.0,33678.0,33717.0,62326.0,117986.0,110124.0,149735.0,151433.0,91.517,,579151.0,85717.0,71536.0,14181.0,3112.0,4181886,38261,31019,7.451554625
2018,4,Wyoming,2451.0,3516.0,59858.0,20641.0,4549.0,2329.0,1417.0,240.1,65.0,1346.0,4475.0,4757.0,9579.0,17399.0,18343.0,24239.0,14623.0,88.588,,86064.0,8316.0,5098.0,3218.0,381.0,577601,-1330,-3311,-5.725738674
2018,4,California,50607.0,49439.0,705843.0,1349694.0,1280746.0,673367.0,879015.0,566.1,928.0,97819.0,205443.0,184932.0,331404.0,662661.0,660584.0,1103737.0,1742131.0,113.027,,4318430.0,642797.0,512833.0,129964.0,27484.0,39461588,103091,-83981,-2.130954312
2018,3,Mississippi,29557.0,77430.0,218413.0,30816.0,5921.0,1442.0,1625.0,151.2,455.0,13073.0,30075.0,26420.0,42396.0,77865.0,64349.0,65229.0,45797.0,72.006,,336132.0,27707.0,20255.0,7452.0,1365.0,2981020,-7490,-12762,-4.275713498
2018,1,Connecticut,8749.0,16615.0,309502.0,173808.0,52081.0,21472.0,27229.0,281.3,21.0,8513.0,20988.0,18175.0,38249.0,86094.0,82289.0,147504.0,207644.0,114.13,,505328.0,101080.0,78820.0,22260.0,3048.0,3571520,-1777,-5478,-1.53341926
